episode,reward,tcr,dd,epsilon,loss,completed,missed
1475,-68.0,0.36363636363636365,200.55555555555554,0.6682185183944168,2.6150831460952757,9,2
1476,17.0,0.5714285714285714,253.8,0.6681566996335669,2.585344796180725,5,2
1477,36.0,1.0,175.25,0.6681072490756449,2.600074117183685,4,0
1478,-9.0,0.5714285714285714,297.2857142857143,0.6680083598271437,2.6227638626098635,7,0
1479,-104.0,0.26666666666666666,245.11111111111111,0.6677735612649616,2.696110945940018,9,6
1480,-18.0,0.5555555555555556,206.0,0.6676623720312652,2.7374531137943268,9,0
1481,-40.0,0.42857142857142855,117.66666666666667,0.6675759053519896,2.7348149955272674,6,1
1482,-110.0,0.25,220.0,0.6673536180401797,2.7891335785388947,7,5
1483,-64.0,0.1875,127.625,0.6671807832251317,2.8027629160881045,8,8
1484,-44.0,0.4444444444444444,180.5,0.6669956567605224,2.8015990352630613,8,1
1485,-66.0,0.2857142857142857,256.2857142857143,0.6668352587424105,2.823482675552368,7,0
1486,-19.0,0.5,267.85714285714283,0.6667365729960819,2.7803982877731324,7,1
1487,-127.0,0.25,215.28571428571428,0.666514587789538,2.7923434555530546,7,9
1488,-10.0,0.5555555555555556,147.11111111111111,0.666403625150673,2.7952589380741117,9,0
1489,-54.0,0.18181818181818182,171.8,0.6662557060316412,2.797520612478256,5,6
1490,-56.0,0.35714285714285715,140.375,0.6659599742740457,2.7660024726390837,8,6
1491,-120.0,0.25,199.0,0.6656028210734072,2.76641672372818,6,10
1492,21.0,0.8,127.6,0.6655412638692114,2.769259377717972,5,0
1493,-107.0,0.10526315789473684,186.33333333333334,0.6652950966003996,2.7539670968055727,6,13
1494,-79.0,0.2222222222222222,160.28571428571428,0.6650859318275819,2.7120743477344513,7,11
1495,-23.0,0.5,139.0,0.66486454074491,2.7342076563835143,5,3
1496,-90.0,0.2777777777777778,238.41666666666666,0.664606351861258,2.7221427714824675,12,6
1497,-5.0,0.5714285714285714,123.0,0.6645080227115019,2.682884155511856,6,1
1498,-5.0,0.6,136.125,0.6642499835339836,2.73462477684021,8,2
1499,-59.0,0.2857142857142857,127.4,0.6640288933385342,2.7380654120445254,5,2
1500,-108.0,0.3684210526315789,154.84615384615384,0.6637587800547455,2.6854892528057097,13,6
1501,-46.0,0.3333333333333333,137.83333333333334,0.6636237679750069,2.7799243831634524,6,0
1502,-55.0,0.25,100.66666666666667,0.6634029031765849,2.832628471851349,6,10
1503,-38.0,0.45454545454545453,185.0,0.6631943816401749,2.9660476303100585,7,4
1504,-23.0,0.5,209.33333333333334,0.6631208027292009,2.9678013253211977,6,0
1505,-50.0,0.19047619047619047,120.14285714285714,0.6629859309890359,2.9239857029914855,7,14
1506,12.0,0.7142857142857143,120.33333333333333,0.6629001189656792,2.948400514125824,6,1
1507,14.0,0.7142857142857143,139.0,0.662814318955165,3.0008603155612947,5,2
1508,11.0,0.7,165.6,0.6626917683468433,3.0572485721111295,10,0
1509,-50.0,0.29411764705882354,274.1111111111111,0.6623854990363781,3.0739891290664674,9,8
1510,-54.0,0.1111111111111111,75.66666666666667,0.6622752795666014,3.0910747957229616,6,12
1511,-93.0,0.2777777777777778,191.1818181818182,0.6620426591610423,3.0402323138713836,11,7
1512,-75.0,0.2222222222222222,175.9,0.6619080245863732,2.970069977045059,10,8
1513,-31.0,0.2777777777777778,158.0,0.6617367143240449,2.9986780858039856,8,10
1514,-78.0,0.29411764705882354,135.14285714285714,0.6614676093771721,2.9531260204315184,7,10
1515,0.0,0.625,271.6666666666667,0.6610519527420683,2.8848428308963774,6,2
1516,-44.0,0.2,120.71428571428571,0.6609664114567141,2.913653645515442,7,8
1517,-73.0,0.36363636363636365,146.66666666666666,0.6608075808386105,2.8884279680252076,9,2
1518,-68.0,0.3333333333333333,163.14285714285714,0.6605144635535841,2.9264173591136933,7,5
1519,-83.0,0.2222222222222222,177.6,0.6603679576637413,2.9450639522075654,5,4
1520,-27.0,0.6,218.66666666666666,0.6596969220475628,3.0402262353897096,3,2
1521,-25.0,0.5,162.2,0.6596237628065593,3.066400352716446,5,1
1522,-126.0,0.10526315789473684,215.85714285714286,0.6594043377508289,3.0327486217021944,7,12
1523,46.0,1.0,189.25,0.6593555873538506,3.0467722594738005,4,0
1524,-83.0,0.1,156.8,0.6591728080959041,3.040893850326538,5,5
1525,-23.0,0.5,267.4,0.6590753482436048,3.04539009809494,5,3
1526,-93.0,0.2727272727272727,217.4,0.6589413664055338,3.0198897314071655,5,6
1527,-34.0,0.4,129.66666666666666,0.6586613177931063,2.928852119445801,3,2
1528,-153.0,0.22727272727272727,151.88888888888889,0.6583813979734159,2.896655868291855,9,13
1529,50.0,0.5384615384615384,148.75,0.6582475687876119,2.8860526764392853,8,5
1530,-19.0,0.5,193.0,0.6581745834585647,2.8597323381900788,6,0
1531,-32.0,0.23529411764705882,283.0,0.6580286390725616,2.8526616358757018,8,9
1532,-75.0,0.2,212.33333333333334,0.6578097881580236,2.813100982904434,6,9
1533,-134.0,0.25,203.14285714285714,0.657505959227507,2.8267573511600492,7,9
1534,-52.0,0.375,165.875,0.6573844701849707,2.8306450867652893,8,0
1535,-13.0,0.5714285714285714,291.0,0.6572994423112349,2.799710557460785,5,2
1536,-26.0,0.4,123.25,0.6572387154033997,2.794639916419983,4,1
1537,5.0,0.625,127.625,0.6571415649811764,2.806592435836792,8,0
1538,-67.0,0.3333333333333333,230.5,0.6569473107627148,2.7845567512512206,8,1
1539,-100.0,0.16666666666666666,211.42857142857142,0.6565104659819585,2.813586634397507,7,11
1540,-23.0,0.46153846153846156,107.42857142857143,0.656183038743639,2.826513630151749,7,6
1541,-54.0,0.3125,140.57142857142858,0.6559890912045024,2.8263023018836977,7,9
1542,10.0,0.4117647058823529,212.3,0.65577097439505,2.7958698642253874,10,7
1543,7.0,0.5555555555555556,291.57142857142856,0.655613494414992,2.8274704039096834,7,2
1544,-70.0,0.23076923076923078,231.71428571428572,0.6554560553744062,2.7385762763023376,7,6
1545,18.0,0.75,54.0,0.655407620827384,2.7398140168190004,4,0
1546,-43.0,0.2857142857142857,94.16666666666667,0.6553349762716453,2.7367006278038026,6,1
1547,-83.0,0.10526315789473684,127.25,0.6551655062052057,2.732548909187317,4,15
1548,-91.0,0.2222222222222222,167.14285714285714,0.6549839837830688,2.763225554227829,7,2
1549,6.0,0.6363636363636364,161.125,0.6547662287471652,2.763831036090851,8,3
1550,-76.0,0.4,163.45454545454547,0.6544518320584402,2.7772611820697786,11,4
1551,-116.0,0.25,177.77777777777777,0.6542826092377643,2.795159833431244,9,3
1552,-73.0,0.23529411764705882,181.5,0.6540651066512533,2.8066108989715577,8,9
1553,-130.0,0.16666666666666666,249.28571428571428,0.6537752249772282,2.6769794428348543,7,11
1554,3.0,0.625,173.42857142857142,0.6536786286691425,2.6878571450710296,7,1
1555,-35.0,0.4,127.5,0.6535216926282579,2.699624254703522,4,1
1556,-60.0,0.2727272727272727,278.25,0.6532682667405157,2.7068471574783324,4,7
1557,-24.0,0.3333333333333333,197.2,0.6532079429300826,2.680358201265335,5,1
1558,2.0,0.25,183.8,0.6530873134048512,2.682637223005295,5,11
1559,-77.0,0.2857142857142857,227.42857142857142,0.6529546487895449,2.6961108934879303,7,7
1560,-21.0,0.21052631578947367,113.2,0.6527858451215002,2.670917822122574,5,14
1561,-22.0,0.3333333333333333,181.66666666666666,0.6527135151599701,2.693665417432785,6,3
1562,-38.0,0.5,78.0,0.6525809327712324,2.7506850361824036,9,1
1563,-4.0,0.6,216.8,0.6525206776907595,2.753300963640213,5,0
1564,-87.0,0.3,100.875,0.6524001856048316,2.7506639277935028,8,2
1565,-71.0,0.2222222222222222,198.85714285714286,0.6521592737161795,2.7798619413375856,7,11
1566,-59.0,0.4166666666666667,196.75,0.651894381916214,2.7408104193210603,8,4
1567,-53.0,0.375,143.0,0.6517980865189446,2.735979455709457,5,3
1568,-69.0,0.14285714285714285,189.14285714285714,0.6516175741711949,2.7428964483737945,7,7
1569,-34.0,0.3333333333333333,171.9090909090909,0.6514010308246344,2.7428559005260467,11,7
1570,-36.0,0.36363636363636365,235.57142857142858,0.6512567118962006,2.7823168551921844,7,4
1571,-47.0,0.45454545454545453,230.0,0.6510282777509165,2.745274856090546,7,4
1572,-37.0,0.5,169.0,0.6506677689477222,2.6670580184459687,5,3
1573,-76.0,0.25,319.2,0.6504755860125684,2.673154275417328,5,7
1574,24.0,0.8,141.8,0.650415541456245,2.678651759624481,5,0
1575,-32.0,0.5454545454545454,249.75,0.65024744863873,2.6633519434928896,8,3
1576,-56.0,0.14285714285714285,149.2,0.6500674014125727,2.6470436835289,5,9
1577,-52.0,0.10526315789473684,198.8,0.6499354011048281,2.6280865621566774,5,14
1578,-16.0,0.5,77.6,0.6498634131760577,2.6403832840919494,5,1
1579,-64.0,0.3888888888888889,158.0,0.6495155932739377,2.6885245192050933,12,6
1580,-42.0,0.25,205.0,0.649311792620299,2.6666013741493226,5,3
1581,54.0,1.0,196.16666666666666,0.6492398795200569,2.6862626028060914,6,0
1582,-72.0,0.35714285714285715,203.5,0.6490481534364199,2.6981354439258576,8,6
1583,54.0,0.42857142857142855,104.16666666666667,0.6488924211625993,2.70109756231308,6,8
1584,-71.0,0.3333333333333333,237.88888888888889,0.6486768586945532,2.6717771327495576,9,3
1585,-52.0,0.45454545454545453,267.3333333333333,0.6485092526400612,2.669929840564728,9,2
1586,6.0,0.6666666666666666,93.75,0.6481382919131329,2.6655326306819918,4,2
1587,-38.0,0.23809523809523808,179.0,0.6479588773390906,2.6849718141555785,7,14
1588,0.0,0.4166666666666667,249.71428571428572,0.6478392975220031,2.7086897695064547,7,5
1589,-176.0,0.13333333333333333,211.5,0.6476599726328248,2.7350373601913454,6,9
1590,-95.0,0.15789473684210525,176.66666666666666,0.647432904988809,2.714630560874939,6,13
1591,-56.0,0.1111111111111111,124.16666666666667,0.6473014842065277,2.7769400346279145,6,12
1592,-155.0,0.2631578947368421,161.44444444444446,0.6469790284759391,2.8047145867347716,9,10
1593,-16.0,0.3,106.77777777777777,0.6468118977473598,2.745442041158676,9,11
1594,-58.0,0.2777777777777778,141.33333333333334,0.6466806135716442,2.7190918123722074,9,9
1595,-55.0,0.3333333333333333,293.3333333333333,0.6465732207268473,2.648539048433304,6,3
1596,-12.0,0.5,161.66666666666666,0.6465016362355154,2.6184924519062043,6,0
1597,-40.0,0.3333333333333333,188.5,0.6463823478375058,2.6163422060012818,8,4
1598,-92.0,0.2727272727272727,206.5,0.6461319198449736,2.649162406921387,8,3
1599,-4.0,0.38461538461538464,229.875,0.6460365463678802,2.635090720653534,8,5
1600,-74.0,0.36363636363636365,177.57142857142858,0.6459054327507059,2.666705906391144,7,4
1601,-15.0,0.38461538461538464,196.0,0.6457028593430014,2.7565311098098757,6,7
1602,-197.0,0.19047619047619047,151.85714285714286,0.6454408077404709,2.916388771533966,7,14
1603,-128.0,0.18181818181818182,173.33333333333334,0.6452979190939365,2.945620838403702,9,2
1604,-58.0,0.17647058823529413,171.14285714285714,0.6450836504137393,3.037339940071106,7,10
1605,0.0,0.3333333333333333,227.5,0.645000344534229,3.055293068885803,4,5
1606,-21.0,0.5,264.1666666666667,0.644928948776716,3.0371731758117675,6,0
1607,-140.0,0.125,160.85714285714286,0.6447504968612088,3.1185148978233337,7,9
1608,-43.0,0.4444444444444444,164.375,0.6446077738694062,3.1109059262275696,8,1
1609,-43.0,0.05263157894736842,232.75,0.6445602071501907,3.101335699558258,4,15
1610,-48.0,0.23529411764705882,272.1666666666667,0.6443818658405797,3.0734174942970274,6,11
1611,-52.0,0.3333333333333333,230.125,0.6442392313096063,3.0269134211540223,8,1
1612,1.0,0.6,221.85714285714286,0.644001583149883,3.0080209934711455,7,3
1613,-19.0,0.45454545454545453,189.42857142857142,0.6438115330529124,2.948954697847366,7,4
1614,-129.0,0.18181818181818182,155.75,0.6436809088848261,2.9430710792541506,8,3
1615,3.0,0.625,196.25,0.6435265719131917,2.963472136259079,8,0
1616,-90.0,0.3333333333333333,205.14285714285714,0.6433722750639539,2.942039557695389,7,5
1617,33.0,0.7777777777777778,215.33333333333334,0.6432536124755955,2.8565880143642426,9,0
1618,-73.0,0.2727272727272727,119.25,0.6430756630855959,2.924121220111847,4,7
1619,-80.0,0.25,173.16666666666666,0.6428977670724065,2.9305695843696595,6,2
1620,-2.0,0.5714285714285714,311.85714285714283,0.642791055078701,2.948507775068283,7,0
1621,-25.0,0.5454545454545454,235.0,0.6426606553910753,2.9474109268188475,7,4
1622,-14.0,0.2,192.8,0.6425302843882255,2.975906392335892,5,10
1623,-68.0,0.2857142857142857,203.25,0.6423643991336161,2.8754763126373293,4,3
1624,-2.0,0.6,208.0,0.6422933196705731,2.831653380393982,5,0
1625,2.0,0.6,232.2,0.642210404410023,2.8312705290317535,5,0
1626,-163.0,0.3,251.9090909090909,0.641973567618775,2.8030054330825807,11,9
1627,-38.0,0.23076923076923078,156.16666666666666,0.6418788594248136,2.7869000935554507,6,7
1628,-62.0,0.3333333333333333,167.0,0.6416421552250396,2.7828027176856995,7,8
1629,-37.0,0.4444444444444444,189.2,0.6414055456880119,2.8013426423072816,5,4
1630,-74.0,0.1875,100.4,0.641216326190126,2.830670702457428,5,11
1631,-50.0,0.2777777777777778,186.75,0.6409562482279499,2.9379378867149355,8,10
1632,-72.0,0.2727272727272727,168.33333333333334,0.6408498856761857,2.873607201576233,6,5
1633,-43.0,0.17647058823529413,160.6,0.6407317275152604,2.8672239792346956,5,12
1634,8.0,0.46153846153846156,140.25,0.6405072921042335,2.8297332429885866,8,5
1635,-84.0,0.25,148.57142857142858,0.6402475260484307,2.8539469742774966,7,5
1636,-94.0,0.15384615384615385,205.0,0.6399996741400347,2.8057361960411074,7,6
1637,-76.0,0.17647058823529413,155.6,0.6396457805142552,2.747792828083038,5,12
1638,7.0,0.42857142857142855,214.5,0.6395986107386301,2.787714568376541,4,3
1639,34.0,1.0,307.5,0.6395514447364363,2.807713681459427,4,0
1640,4.0,0.35294117647058826,136.25,0.639421757684693,2.8141557610034944,8,9
1641,15.0,0.4444444444444444,228.2,0.6393628184559351,2.8212911570072174,5,4
1642,-17.0,0.4,150.75,0.6392449576787146,2.8679929363727568,4,1
1643,-51.0,0.375,254.6,0.6391506860274192,2.86876025557518,5,3
1644,-47.0,0.375,193.25,0.6390328676724419,2.82307426571846,8,0
1645,-14.0,0.5714285714285714,142.8,0.6387031016096608,2.888009158372879,5,2
1646,-82.0,0.2777777777777778,276.1,0.6384558982233298,2.8896190655231475,10,8
1647,11.0,0.7,148.77777777777777,0.6383382188120186,2.8107822012901305,9,1
1648,-58.0,0.23809523809523808,233.5,0.6381735071714569,2.822801330089569,10,11
1649,-52.0,0.38461538461538464,114.875,0.6378912516347627,2.8448205745220183,8,5
1650,-142.0,0.3333333333333333,229.16666666666666,0.6376208838483691,2.854798873662949,12,6
1651,22.0,0.6666666666666666,191.2,0.6375621246979908,2.8714063131809233,5,1
1652,-121.0,0.14285714285714285,271.5,0.637397630333361,2.9190950667858124,8,6
1653,-35.0,0.10526315789473684,184.25,0.6373036542307964,2.874097156524658,4,15
1654,-18.0,0.5,218.0,0.6371392322277665,2.9545255291461943,6,2
1655,-56.0,0.16666666666666666,182.5,0.6370452974655914,2.9111289393901827,6,0
1656,-90.0,0.2222222222222222,236.75,0.6369161617056034,2.865034592151642,4,5
1657,-37.0,0.15384615384615385,155.6,0.6368222626318567,2.869832036495209,5,8
1658,34.0,0.7777777777777778,260.8888888888889,0.6367166441305333,2.821338917016983,9,0
1659,-9.0,0.5555555555555556,194.57142857142858,0.6365875806663263,2.7692596387863158,7,2
1660,60.0,1.0,189.33333333333334,0.6365171943799078,2.7508652341365813,6,0
1661,-96.0,0.3333333333333333,182.28571428571428,0.6362943601872215,2.682565931081772,7,5
1662,-76.0,0.25,266.2,0.6362005605937592,2.687007042169571,5,3
1663,-61.0,0.4166666666666667,265.14285714285717,0.6360364474137103,2.6647880613803863,7,5
1664,-93.0,0.2777777777777778,177.1818181818182,0.6358372288906577,2.6819611203670504,11,7
1665,-18.0,0.5,226.66666666666666,0.6357669326410502,2.686793053150177,6,0
1666,-21.0,0.25,209.4,0.6356029408598315,2.6865432584285736,5,11
1667,-18.0,0.5,180.75,0.6353570392676194,2.7237302374839785,4,2
1668,17.0,0.8,249.2,0.6352985064903803,2.745387021303177,5,0
1669,-33.0,0.42857142857142855,263.0,0.6352165704351294,2.6892812073230745,5,2
1670,17.0,0.7142857142857143,186.66666666666666,0.6351346458501232,2.705879671573639,6,1
1671,-33.0,0.2631578947368421,225.85714285714286,0.6349240352897926,2.7591053545475006,7,12
1672,55.0,1.0,261.0,0.6348304549307747,2.7426529860496522,5,0
1673,31.0,0.6,216.85714285714286,0.6347485843981553,2.7377873075008394,7,3
1674,-63.0,0.3333333333333333,133.14285714285714,0.6346082615773119,2.743817377090454,7,2
1675,-37.0,0.4444444444444444,96.66666666666667,0.6343978404812138,2.7441496086120605,6,3
1676,34.0,1.0,272.75,0.6343510905239985,2.754701271057129,4,0
1677,-42.0,0.15789473684210525,182.2,0.6342342319921365,2.7209891176223753,5,14
1678,15.0,0.75,243.57142857142858,0.6338604417093107,2.7834600579738615,7,1
1679,-33.0,0.5333333333333333,132.4,0.6335452421823193,2.782278914451599,10,5
1680,-17.0,0.16666666666666666,243.4,0.6333702048665748,2.8257983648777008,5,13
1681,-16.0,0.3684210526315789,168.88888888888889,0.633078592673265,2.8071608221530915,9,10
1682,-72.0,0.2857142857142857,161.0,0.6327987821086898,2.799283311367035,11,10
1683,-104.0,0.2727272727272727,164.25,0.6326705804793221,2.7914838671684263,8,3
1684,-65.0,0.2222222222222222,163.75,0.6323909657136044,2.732841229438782,8,10
1685,14.0,0.7142857142857143,124.0,0.6323094366855697,2.735755425691605,6,1
1686,-15.0,0.5,115.75,0.6322046304198132,2.734989596605301,8,2
1687,-51.0,0.375,194.14285714285714,0.6320998430174868,2.7515745306015016,7,1
1688,10.0,0.7142857142857143,187.2,0.6319950744751953,2.7573492658138274,5,2
1689,-75.0,0.18181818181818182,210.83333333333334,0.6317972297853769,2.7425315761566162,6,5
1690,51.0,0.2857142857142857,132.0,0.6316925157085652,2.7399033749103547,6,15
1691,22.0,0.7142857142857143,277.57142857142856,0.631587820478591,2.733955570459366,7,0
1692,-5.0,0.8,322.75,0.6309949033408491,2.710918515920639,4,1
1693,-21.0,0.5454545454545454,184.57142857142858,0.6307625518529083,2.7131242573261263,7,4
1694,64.0,0.7333333333333333,164.6153846153846,0.6305070725396636,2.760239714384079,13,2
1695,-13.0,0.45454545454545453,196.85714285714286,0.6303097336845066,2.77827987909317,7,4
1696,-71.0,0.2222222222222222,174.2,0.6301472697050935,2.7728344297409055,5,4
1697,-152.0,0.3,249.41666666666666,0.6299268556239332,2.710434913635254,12,8
1698,-55.0,0.25,72.0,0.6295790038765187,2.6759813165664674,4,4
1699,-27.0,0.4,86.6,0.6295210488739295,2.627973554134369,5,0
1700,26.0,1.0,293.6666666666667,0.6294862786541141,2.617341284751892,3,0
1701,-36.0,0.42857142857142855,136.8,0.629405156253803,2.650136482715607,5,2
1702,-123.0,0.18181818181818182,227.0,0.6292197762661816,2.75996089220047,6,5
1703,-62.0,0.4166666666666667,276.5,0.6290460363955854,2.8409496891498565,8,4
1704,3.0,0.2857142857142857,180.6,0.628837617340164,2.9582567274570466,5,9
1705,-169.0,0.2631578947368421,204.22222222222223,0.6285829848117986,3.116361289024353,9,10
1706,-49.0,0.4,182.55555555555554,0.6284672797857245,3.1917104840278627,9,1
1707,41.0,0.8571428571428571,110.57142857142857,0.6283863000352693,3.215124981403351,7,0
1708,-75.0,0.15,185.83333333333334,0.6282359391450228,3.256474885940552,6,14
1709,-16.0,0.46153846153846156,201.375,0.6280278116721236,3.219963347911835,8,5
1710,-42.0,0.3333333333333333,221.28571428571428,0.627842872364256,3.221658773422241,7,8
1711,-36.0,0.2727272727272727,181.0,0.627554023146396,3.194338665008545,4,7
1712,27.0,0.8,153.6,0.627484720821841,3.172928578853607,5,0
1713,-52.0,0.375,246.2,0.6272537731261307,3.0900403213500978,5,3
1714,-40.0,0.15789473684210525,160.0,0.62712679126456,3.0703955101966858,6,13
1715,-26.0,0.3125,171.66666666666666,0.6269421402370954,3.1119198870658873,6,10
1716,-43.0,0.3125,188.42857142857142,0.6267460132528914,3.0884496116638185,7,9
1717,-1.0,0.16666666666666666,272.0,0.6267114095302183,3.085698698759079,3,9
1718,-30.0,0.5,251.0,0.6265384220567777,3.082830822467804,7,1
1719,32.0,0.5454545454545454,165.42857142857142,0.626411597555132,2.9995624947547914,7,4
1720,-22.0,0.4,196.2,0.6263424323134228,2.98857045173645,5,0
1721,-81.0,0.1,146.42857142857142,0.6261695555165449,3.005217185020447,7,13
1722,-21.0,0.3333333333333333,162.5,0.6260312914155767,3.041121447086334,4,5
1723,-36.0,0.5,167.55555555555554,0.625893060494011,2.996342430114746,9,3
1724,-26.0,0.5,195.33333333333334,0.6255130964760036,2.9837472403049468,3,1
1725,-65.0,0.3684210526315789,176.66666666666666,0.6251448859342006,3.015894261598587,9,10
1726,-10.0,0.5454545454545454,276.44444444444446,0.624926372397747,2.944895054101944,9,2
1727,-47.0,0.16666666666666666,178.0,0.6247309306581103,2.934845844507217,4,14
1728,-93.0,0.15789473684210525,202.625,0.624524064761169,2.8884732913970947,8,11
1729,-18.0,0.18181818181818182,148.5,0.6243976833693843,2.880553514957428,6,16
1730,-6.0,0.46153846153846156,195.375,0.6240646293080445,2.9064886605739595,8,5
1731,-16.0,0.2222222222222222,176.5,0.6240187059746576,2.898388329744339,4,5
1732,-155.0,0.14285714285714285,228.66666666666666,0.6238006203052887,2.8725090432167053,9,12
1733,46.0,1.0,241.8,0.6237432431121658,2.8686156177520754,5,0
1734,-36.0,0.5454545454545454,217.625,0.6235596746468905,2.8388961040973664,8,3
1735,-6.0,0.5,54.0,0.6235023215471287,2.81058339715004,4,0
1736,-18.0,0.5,150.16666666666666,0.6234335053975947,2.794420224428177,6,0
1737,-65.0,0.25,108.66666666666667,0.6228947311660815,2.6054180431365968,3,1
1738,-122.0,0.3125,157.0,0.6225510974278123,2.5885655534267427,10,6
1739,6.0,0.2857142857142857,92.0,0.6223335693437433,2.587035037279129,7,14
1740,-52.0,0.1875,185.83333333333334,0.6221046816965871,2.6144991445541383,6,10
1741,25.0,0.8,124.6,0.6220360332537724,2.6290500950813294,5,0
1742,-4.0,0.6,86.8,0.6219788325105319,2.6354038751125337,5,0
1743,36.0,1.0,114.0,0.6219330760342145,2.6521533715724943,4,0
1744,4.0,0.6666666666666666,225.33333333333334,0.6218301373452882,2.6822725462913515,6,0
1745,-53.0,0.23076923076923078,244.6,0.6215671559724625,2.678764063119888,5,8
1746,-77.0,0.18181818181818182,239.5,0.6213957115436208,2.6975131154060366,4,7
1747,-1.0,0.3333333333333333,224.16666666666666,0.6212814438284645,2.6812395548820493,6,6
1748,-62.0,0.0625,136.66666666666666,0.6211443527335351,2.652789355516434,3,13
1749,-49.0,0.4444444444444444,234.6153846153846,0.620973035126641,2.6410781276226043,13,5
1750,-10.0,0.5714285714285714,148.66666666666666,0.6208931044969979,2.645644588470459,6,1
1751,-19.0,0.4666666666666667,155.54545454545453,0.6207561065923248,2.6363345313072206,11,4
1752,-49.0,0.3157894736842105,211.11111111111111,0.6204936191600303,2.6937952709197996,9,10
1753,-11.0,0.5714285714285714,152.4,0.6204137556439244,2.7082519364356994,5,2
1754,-45.0,0.4444444444444444,136.28571428571428,0.620311090408057,2.7552951443195344,7,2
1755,-174.0,0.1875,179.5,0.6201286200559398,2.785521210432053,8,8
1756,2.0,0.6666666666666666,234.0,0.620060208726295,2.7765329027175905,6,0
1757,-4.0,0.4,199.71428571428572,0.6198436270001131,2.782950701713562,7,8
1758,-106.0,0.23529411764705882,110.57142857142857,0.6195587764051962,2.7752712738513945,7,10
1759,-37.0,0.3,234.42857142857142,0.6193309984532614,2.8165657722949984,7,13
1760,-45.0,0.3333333333333333,157.44444444444446,0.6191943754090539,2.781940381526947,9,6
1761,-213.0,0.16666666666666666,188.27272727272728,0.6189895023132765,2.7635039126873018,11,7
1762,-89.0,0.4,177.72727272727272,0.6188074548016915,2.7519612634181976,11,4
1763,-3.0,0.5714285714285714,248.85714285714286,0.6187278273320722,2.7480521178245545,7,0
1764,-101.0,0.35714285714285715,159.625,0.618545863543085,2.7789782536029817,8,6
1765,11.0,0.6666666666666666,157.0,0.6184776421328263,2.774335848093033,6,0
1766,-67.0,0.2,233.0,0.6182957583902946,2.7617328000068664,7,3
1767,-25.0,0.5,235.57142857142858,0.61820483834275,2.720781879425049,7,1
1768,-34.0,0.2,137.8,0.6180344024579081,2.6992051100730894,5,15
1769,-10.0,0.5555555555555556,145.22222222222223,0.617909448634792,2.683956640958786,9,0
1770,11.0,0.6666666666666666,222.16666666666666,0.6178413035897403,2.652320739030838,6,0
1771,10.0,0.5714285714285714,195.14285714285714,0.6176369175121492,2.6132333993911745,7,0
1772,1.0,0.5,126.33333333333333,0.6174326050003035,2.588608046770096,9,3
1773,-111.0,0.35294117647058826,191.66666666666666,0.6171149316983298,2.555973036289215,6,11
1774,-78.0,0.1875,184.14285714285714,0.6169334839533739,2.59253121137619,7,9
1775,7.0,0.4,187.55555555555554,0.6168087723056884,2.61178742647171,9,6
1776,-36.0,0.23529411764705882,197.2,0.6166387551778411,2.6835363686084746,5,12
1777,4.0,0.6,183.8,0.6165820941354225,2.671996808052063,5,0
1778,-78.0,0.25,237.33333333333334,0.6163781612916481,2.698766955137253,6,6
1779,-42.0,0.2,180.75,0.616264896986198,2.7141935300827025,4,1
1780,-63.0,0.3333333333333333,233.4,0.6161063650105542,2.728242703676224,5,7
1781,-25.0,0.5454545454545454,210.3,0.6159591964883884,2.6967080748081207,10,1
1782,50.0,1.0,115.2,0.6159026033984412,2.714128614664078,5,0
1783,-103.0,0.09523809523809523,166.25,0.6156876012621428,2.7581566512584685,8,13
1784,-55.0,0.17647058823529413,126.33333333333333,0.615597098486356,2.7372082149982453,6,11
1785,-95.0,0.375,198.25,0.6152917585023888,2.734825212955475,8,8
1786,-8.0,0.5714285714285714,254.8,0.6150769884430536,2.720640392303467,5,2
1787,-78.0,0.125,202.0,0.6148171128043491,2.745140982866287,5,11
1788,-76.0,0.42857142857142855,132.55555555555554,0.6146589861515284,2.6881844115257265,9,5
1789,-34.0,0.42857142857142855,213.33333333333334,0.6145686479409938,2.6873807084560393,6,1
1790,-14.0,0.22727272727272727,130.0,0.6143654398073937,2.678329541683197,6,16
1791,-58.0,0.2631578947368421,180.1,0.6141397387746866,2.723336366415024,10,9
1792,-18.0,0.5,203.5,0.6140720460676773,2.715481766462326,6,0
1793,-28.0,0.3125,102.66666666666667,0.613947963867085,2.75045907497406,9,7
1794,-30.0,0.5,208.57142857142858,0.6138351855525188,2.736075965166092,7,3
1795,-18.0,0.5,203.66666666666666,0.6137675293897036,2.712862409353256,6,0
1796,-70.0,0.1,201.6,0.6136209688857533,2.7508889400959013,5,15
1797,-64.0,0.4166666666666667,145.57142857142858,0.6134857160842062,2.8351997423171995,7,5
1798,-21.0,0.5555555555555556,157.0,0.6133730302099525,2.8337424564361573,7,2
1799,-63.0,0.42857142857142855,173.625,0.6131702524212688,2.9132147324085236,8,6
1800,-43.0,0.14285714285714285,226.0,0.6131252006031719,2.8897256779670717,4,3
1801,-77.0,0.15789473684210525,216.0,0.6129337705799148,2.9987003707885744,5,14
1802,-61.0,0.10526315789473684,83.83333333333333,0.6127649157782276,3.05530814409256,6,13
1803,-6.0,0.5714285714285714,118.85714285714286,0.6126861342048573,3.097266502380371,7,0
1804,-22.0,0.375,225.0,0.612596111625383,3.137822997570038,5,3
